hour,mean_action,num_active
0,0.5755314826965332,42
0,0.5711257457733154,43
0,0.5480620861053467,45
0,0.5484552383422852,45
0,0.5362451672554016,46
0,0.5228912234306335,47
0,0.5206454396247864,47
0,0.5073859691619873,47
0,0.5116811990737915,47
0,0.5168020129203796,47
0,0.5100927948951721,48
0,0.5119134783744812,48
1,0.5145962834358215,48
1,0.516511857509613,48
1,0.5273712873458862,47
1,0.5275039076805115,47
1,0.5287688970565796,47
1,0.5309330224990845,47
1,0.5436447262763977,46
1,0.543778121471405,46
1,0.5415229797363281,46
1,0.5395211577415466,46
1,0.5381893515586853,46
1,0.5360787510871887,46
2,0.5340696573257446,46
2,0.5329297184944153,46
2,0.5319859385490417,46
2,0.5311421155929565,46
2,0.5193662643432617,47
2,0.5190661549568176,47
2,0.5187288522720337,47
2,0.5183294415473938,47
2,0.5397496819496155,45
2,0.5390715599060059,45
2,0.5268822312355042,46
2,0.5214805603027344,46
3,0.5200315117835999,46
3,0.5188825726509094,46
3,0.5103979110717773,49
3,0.49840909242630005,50
3,0.4971235692501068,50
3,0.4949222505092621,50
3,0.4931834042072296,50
3,0.4907313585281372,50
3,0.4886144697666168,50
3,0.48643600940704346,50
3,0.48418208956718445,50
3,0.4826025068759918,50
4,0.48103877902030945,50
4,0.48040884733200073,50
4,0.48003196716308594,50
4,0.4808754324913025,50
4,0.48200908303260803,50
4,0.48323383927345276,50
4,0.4846126437187195,50
4,0.4860853850841522,50
4,0.4875047206878662,50
4,0.48909100890159607,50
4,0.4905952215194702,50
4,0.4928797483444214,50
5,0.49589115381240845,50
5,0.49875080585479736,50
5,0.4920434355735779,51
5,0.4947713613510132,51
5,0.4967239201068878,51
5,0.4978941082954407,51
5,0.49891752004623413,51
5,0.49993589520454407,51
5,0.5005580186843872,51
5,0.4880591630935669,52
5,0.48860934376716614,52
5,0.48908382654190063,52
6,0.49125605821609497,52
6,0.49049288034439087,52
6,0.48987990617752075,52
6,0.4890275299549103,52
6,0.48746630549430847,52
6,0.4860808253288269,52
6,0.48498961329460144,52
6,0.4845242202281952,52
6,0.48437580466270447,52
6,0.4845110774040222,52
6,0.48400941491127014,52
6,0.4831418991088867,52
7,0.48235753178596497,52
7,0.48327845335006714,52
7,0.48494479060173035,52
7,0.4866008758544922,52
7,0.48736822605133057,52
7,0.4874042272567749,52
7,0.4895014762878418,52
7,0.4934442639350891,52
7,0.5081294775009155,51
7,0.5133830308914185,51
7,0.5161575078964233,51
7,0.5273544788360596,50
8,0.5285298228263855,50
8,0.5293394327163696,50
8,0.5298106074333191,50
8,0.5402764678001404,49
8,0.5396736860275269,49
8,0.5388790965080261,49
8,0.5372848510742188,49
8,0.5353070497512817,49
8,0.5328220725059509,49
8,0.5298700332641602,49
8,0.5160783529281616,50
8,0.5129718780517578,50
9,0.509872555732727,50
9,0.5069530010223389,50
9,0.4934752285480499,51
9,0.4891456961631775,51
9,0.48442959785461426,51
9,0.47994479537010193,51
9,0.4765726327896118,51
9,0.4728027284145355,51
9,0.4684459865093231,51
9,0.4643957018852234,51
9,0.46995872259140015,50
9,0.46715205907821655,50
10,0.4651152491569519,50
10,0.4638308584690094,50
10,0.46366381645202637,50
10,0.4650056064128876,50
10,0.46574366092681885,50
10,0.46688973903656006,50
10,0.46832284331321716,50
10,0.46947917342185974,50
10,0.4703766107559204,50
10,0.47114768624305725,50
10,0.4719054698944092,50
10,0.4728487432003021,50
11,0.4832767844200134,49
11,0.4840376079082489,49
11,0.47512057423591614,50
11,0.4754873216152191,50
11,0.4758581221103668,50
11,0.47663384675979614,50
11,0.47765037417411804,50
11,0.469675749540329,51
11,0.47115954756736755,51
11,0.5062007308006287,47
11,0.51591557264328,46
11,0.5149275064468384,46
12,0.5140368342399597,46
12,0.5130374431610107,46
12,0.5337962508201599,45
12,0.5197917819023132,46
12,0.535654604434967,45
12,0.5588952898979187,46
12,0.5545743703842163,46
12,0.5418640971183777,47
12,0.5558220744132996,46
12,0.5469141602516174,46
12,0.5595752000808716,47
12,0.563357412815094,48
13,0.5234637260437012,50
13,0.5657827854156494,49
13,0.526576042175293,51
13,0.5352017879486084,49
13,0.500994861125946,49
13,0.47423332929611206,50
13,0.5274040102958679,50
13,0.533118486404419,48
13,0.5534846782684326,46
13,0.5583546161651611,46
13,0.5091655254364014,49
13,0.4992544651031494,50
14,0.4888947606086731,50
14,0.5600576400756836,49
14,0.5837714076042175,48
14,0.530537486076355,51
14,0.5935083627700806,47
14,0.6098083853721619,47
14,0.6028863787651062,47
14,0.6004234552383423,47
14,0.5942491292953491,47
14,0.5646525621414185,49
14,0.5592994093894958,49
14,0.5426913499832153,50
15,0.5366198420524597,50
15,0.5307713747024536,50
15,0.5254420638084412,50
15,0.5093200206756592,51
15,0.5039839744567871,51
15,0.49986252188682556,51
15,0.5018917322158813,51
15,0.49536341428756714,52
15,0.4978775382041931,52
15,0.5030777454376221,52
15,0.5073189735412598,52
15,0.5151873826980591,52
