STATION|Station_name|DATE|Year|Month|Day|Hour|Minute|LATITUDE|LONGITUDE|ELEVATION|temperature|temperature_Measurement_Code|temperature_Quality_Code|temperature_Report_Type|temperature_Source_Code|temperature_Source_Station_ID|dew_point_temperature|dew_point_temperature_Measurement_Code|dew_point_temperature_Quality_Code|dew_point_temperature_Report_Type|dew_point_temperature_Source_Code|dew_point_temperature_Source_Station_ID|station_level_pressure|station_level_pressure_Measurement_Code|station_level_pressure_Quality_Code|station_level_pressure_Report_Type|station_level_pressure_Source_Code|station_level_pressure_Source_Station_ID|sea_level_pressure|sea_level_pressure_Measurement_Code|sea_level_pressure_Quality_Code|sea_level_pressure_Report_Type|sea_level_pressure_Source_Code|sea_level_pressure_Source_Station_ID|wind_direction|wind_direction_Measurement_Code|wind_direction_Quality_Code|wind_direction_Report_Type|wind_direction_Source_Code|wind_direction_Source_Station_ID|wind_speed|wind_speed_Measurement_Code|wind_speed_Quality_Code|wind_speed_Report_Type|wind_speed_Source_Code|wind_speed_Source_Station_ID|wind_gust|wind_gust_Measurement_Code|wind_gust_Quality_Code|wind_gust_Report_Type|wind_gust_Source_Code|wind_gust_Source_Station_ID|precipitation|precipitation_Measurement_Code|precipitation_Quality_Code|precipitation_Report_Type|precipitation_Source_Code|precipitation_Source_Station_ID|relative_humidity|relative_humidity_Measurement_Code|relative_humidity_Quality_Code|relative_humidity_Report_Type|relative_humidity_Source_Code|relative_humidity_Source_Station_ID|wet_bulb_temperature|wet_bulb_temperature_Measurement_Code|wet_bulb_temperature_Quality_Code|wet_bulb_temperature_Report_Type|wet_bulb_temperature_Source_Code|wet_bulb_temperature_Source_Station_ID|pres_wx_MW1|pres_wx_MW1_Measurement_Code|pres_wx_MW1_Quality_Code|pres_wx_MW1_Report_Type|pres_wx_MW1_Source_Code|pres_wx_MW1_Source_Station_ID|pres_wx_MW2|pres_wx_MW2_Measurement_Code|pres_wx_MW2_Quality_Code|pres_wx_MW2_Report_Type|pres_wx_MW2_Source_Code|pres_wx_MW2_Source_Station_ID|pres_wx_MW3|pres_wx_MW3_Measurement_Code|pres_wx_MW3_Quality_Code|pres_wx_MW3_Report_Type|pres_wx_MW3_Source_Code|pres_wx_MW3_Source_Station_ID|pres_wx_AU1|pres_wx_AU1_Measurement_Code|pres_wx_AU1_Quality_Code|pres_wx_AU1_Report_Type|pres_wx_AU1_Source_Code|pres_wx_AU1_Source_Station_ID|pres_wx_AU2|pres_wx_AU2_Measurement_Code|pres_wx_AU2_Quality_Code|pres_wx_AU2_Report_Type|pres_wx_AU2_Source_Code|pres_wx_AU2_Source_Station_ID|pres_wx_AU3|pres_wx_AU3_Measurement_Code|pres_wx_AU3_Quality_Code|pres_wx_AU3_Report_Type|pres_wx_AU3_Source_Code|pres_wx_AU3_Source_Station_ID|pres_wx_AW1|pres_wx_AW1_Measurement_Code|pres_wx_AW1_Quality_Code|pres_wx_AW1_Report_Type|pres_wx_AW1_Source_Code|pres_wx_AW1_Source_Station_ID|pres_wx_AW2|pres_wx_AW2_Measurement_Code|pres_wx_AW2_Quality_Code|pres_wx_AW2_Report_Type|pres_wx_AW2_Source_Code|pres_wx_AW2_Source_Station_ID|pres_wx_AW3|pres_wx_AW3_Measurement_Code|pres_wx_AW3_Quality_Code|pres_wx_AW3_Report_Type|pres_wx_AW3_Source_Code|pres_wx_AW3_Source_Station_ID|snow_depth|snow_depth_Measurement_Code|snow_depth_Quality_Code|snow_depth_Report_Type|snow_depth_Source_Code|snow_depth_Source_Station_ID|visibility|visibility_Measurement_Code|visibility_Quality_Code|visibility_Report_Type|visibility_Source_Code|visibility_Source_Station_ID|altimeter|altimeter_Measurement_Code|altimeter_Quality_Code|altimeter_Report_Type|altimeter_Source_Code|altimeter_Source_Station_ID|pressure_3hr_change|pressure_3hr_change_Measurement_Code|pressure_3hr_change_Quality_Code|pressure_3hr_change_Report_Type|pressure_3hr_change_Source_Code|pressure_3hr_change_Source_Station_ID|sky_condition|sky_condition_Measurement_Code|sky_condition_Quality_Code|sky_condition_Report_Type|sky_condition_Source_Code|sky_condition_Source_Station_ID|sky_condition_baseht|sky_condition_baseht_Measurement_Code|sky_condition_baseht_Quality_Code|sky_condition_baseht_Report_Type|sky_condition_baseht_Source_Code|sky_condition_baseht_Source_Station_ID|ceiling_height|ceiling_height_Measurement_Code|ceiling_height_Quality_Code|ceiling_height_Report_Type|ceiling_height_Source_Code|ceiling_height_Source_Station_ID|sky_cover_layer_1|sky_cover_layer_1_Measurement_Code|sky_cover_layer_1_Quality_Code|sky_cover_layer_1_Report_Type|sky_cover_layer_1_Source_Code|sky_cover_layer_1_Source_Station_ID|sky_cover_layer_2|sky_cover_layer_2_Measurement_Code|sky_cover_layer_2_Quality_Code|sky_cover_layer_2_Report_Type|sky_cover_layer_2_Source_Code|sky_cover_layer_2_Source_Station_ID|sky_cover_layer_3|sky_cover_layer_3_Measurement_Code|sky_cover_layer_3_Quality_Code|sky_cover_layer_3_Report_Type|sky_cover_layer_3_Source_Code|sky_cover_layer_3_Source_Station_ID|sky_cover_layer_4|sky_cover_layer_4_Measurement_Code|sky_cover_layer_4_Quality_Code|sky_cover_layer_4_Report_Type|sky_cover_layer_4_Source_Code|sky_cover_layer_4_Source_Station_ID|sky_cover_layer_baseht_1|sky_cover_layer_baseht_1_Measurement_Code|sky_cover_layer_baseht_1_Quality_Code|sky_cover_layer_baseht_1_Report_Type|sky_cover_layer_baseht_1_Source_Code|sky_cover_layer_baseht_1_Source_Station_ID|sky_cover_layer_baseht_2|sky_cover_layer_baseht_2_Measurement_Code|sky_cover_layer_baseht_2_Quality_Code|sky_cover_layer_baseht_2_Report_Type|sky_cover_layer_baseht_2_Source_Code|sky_cover_layer_baseht_2_Source_Station_ID|sky_cover_layer_baseht_3|sky_cover_layer_baseht_3_Measurement_Code|sky_cover_layer_baseht_3_Quality_Code|sky_cover_layer_baseht_3_Report_Type|sky_cover_layer_baseht_3_Source_Code|sky_cover_layer_baseht_3_Source_Station_ID|sky_cover_layer_baseht_4|sky_cover_layer_baseht_4_Measurement_Code|sky_cover_layer_baseht_4_Quality_Code|sky_cover_layer_baseht_4_Report_Type|sky_cover_layer_baseht_4_Source_Code|sky_cover_layer_baseht_4_Source_Station_ID|sky_cover_summation_1|sky_cover_summation_1_Measurement_Code|sky_cover_summation_1_Quality_Code|sky_cover_summation_1_Report_Type|sky_cover_summation_1_Source_Code|sky_cover_summation_1_Source_Station_ID|sky_cover_summation_2|sky_cover_summation_2_Measurement_Code|sky_cover_summation_2_Quality_Code|sky_cover_summation_2_Report_Type|sky_cover_summation_2_Source_Code|sky_cover_summation_2_Source_Station_ID|sky_cover_summation_3|sky_cover_summation_3_Measurement_Code|sky_cover_summation_3_Quality_Code|sky_cover_summation_3_Report_Type|sky_cover_summation_3_Source_Code|sky_cover_summation_3_Source_Station_ID|sky_cover_summation_4|sky_cover_summation_4_Measurement_Code|sky_cover_summation_4_Quality_Code|sky_cover_summation_4_Report_Type|sky_cover_summation_4_Source_Code|sky_cover_summation_4_Source_Station_ID|sky_cover_summation_baseht_1|sky_cover_summation_baseht_1_Measurement_Code|sky_cover_summation_baseht_1_Quality_Code|sky_cover_summation_baseht_1_Report_Type|sky_cover_summation_baseht_1_Source_Code|sky_cover_summation_baseht_1_Source_Station_ID|sky_cover_summation_baseht_2|sky_cover_summation_baseht_2_Measurement_Code|sky_cover_summation_baseht_2_Quality_Code|sky_cover_summation_baseht_2_Report_Type|sky_cover_summation_baseht_2_Source_Code|sky_cover_summation_baseht_2_Source_Station_ID|sky_cover_summation_baseht_3|sky_cover_summation_baseht_3_Measurement_Code|sky_cover_summation_baseht_3_Quality_Code|sky_cover_summation_baseht_3_Report_Type|sky_cover_summation_baseht_3_Source_Code|sky_cover_summation_baseht_3_Source_Station_ID|sky_cover_summation_baseht_4|sky_cover_summation_baseht_4_Measurement_Code|sky_cover_summation_baseht_4_Quality_Code|sky_cover_summation_baseht_4_Report_Type|sky_cover_summation_baseht_4_Source_Code|sky_cover_summation_baseht_4_Source_Station_ID|precipitation_5_minute|precipitation_5_minute_Measurement_Code|precipitation_5_minute_Quality_Code|precipitation_5_minute_Report_Type|precipitation_5_minute_Source_Code|precipitation_5_minute_Source_Station_ID|precipitation_15_minute|precipitation_15_minute_Measurement_Code|precipitation_15_minute_Quality_Code|precipitation_15_minute_Report_Type|precipitation_15_minute_Source_Code|precipitation_15_minute_Source_Station_ID|precipitation_3_hour|precipitation_3_hour_Measurement_Code|precipitation_3_hour_Quality_Code|precipitation_3_hour_Report_Type|precipitation_3_hour_Source_Code|precipitation_3_hour_Source_Station_ID|precipitation_6_hour|precipitation_6_hour_Measurement_Code|precipitation_6_hour_Quality_Code|precipitation_6_hour_Report_Type|precipitation_6_hour_Source_Code|precipitation_6_hour_Source_Station_ID|precipitation_9_hour|precipitation_9_hour_Measurement_Code|precipitation_9_hour_Quality_Code|precipitation_9_hour_Report_Type|precipitation_9_hour_Source_Code|precipitation_9_hour_Source_Station_ID|precipitation_12_hour|precipitation_12_hour_Measurement_Code|precipitation_12_hour_Quality_Code|precipitation_12_hour_Report_Type|precipitation_12_hour_Source_Code|precipitation_12_hour_Source_Station_ID|precipitation_15_hour|precipitation_15_hour_Measurement_Code|precipitation_15_hour_Quality_Code|precipitation_15_hour_Report_Type|precipitation_15_hour_Source_Code|precipitation_15_hour_Source_Station_ID|precipitation_18_hour|precipitation_18_hour_Measurement_Code|precipitation_18_hour_Quality_Code|precipitation_18_hour_Report_Type|precipitation_18_hour_Source_Code|precipitation_18_hour_Source_Station_ID|precipitation_21_hour|precipitation_21_hour_Measurement_Code|precipitation_21_hour_Quality_Code|precipitation_21_hour_Report_Type|precipitation_21_hour_Source_Code|precipitation_21_hour_Source_Station_ID|precipitation_24_hour|precipitation_24_hour_Measurement_Code|precipitation_24_hour_Quality_Code|precipitation_24_hour_Report_Type|precipitation_24_hour_Source_Code|precipitation_24_hour_Source_Station_ID|REM|REM_Measurement_Code|REM_Quality_Code|REM_Report_Type|REM_Source_Code|REM_Source_Station_ID
USW00003165|EL MONTE EMSU|2018-01-01T00:45:00|2018|01|01|00|45|34.0833|-118.0333|90.2|18.0||1|FM15|223|ICAO-KEMT|5.0||1|FM15|223|ICAO-KEMT|||||||||||||200|N|1|FM15|223|ICAO-KEMT|2.6|N|1|FM15|223|ICAO-KEMT|||||||||||||43|D||FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KEMT|1017.9||1|FM15|223|ICAO-KEMT|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|1|FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET048METAR KEMT 010045Z 20005KT 10SM CLR 18/05 A3006=|||FM15|223|ICAO-KEMT
USW00003165|EL MONTE EMSU|2018-01-01T01:48:00|2018|01|01|01|48|34.0833|-118.0333|90.2|15.0||1|FM15|223|ICAO-KEMT|5.0||1|FM15|223|ICAO-KEMT|||||||||||||200|N|1|FM15|223|ICAO-KEMT|2.6|N|1|FM15|223|ICAO-KEMT|||||||||||||51|D||FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KEMT|1018.6||1|FM15|223|ICAO-KEMT|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|1|FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET048METAR KEMT 010148Z 20005KT 10SM CLR 15/05 A3008=|||FM15|223|ICAO-KEMT
USW00003165|EL MONTE EMSU|2018-01-01T02:47:00|2018|01|01|02|47|34.0833|-118.0333|90.2|14.0||1|FM15|223|ICAO-KEMT|11.0||1|FM15|223|ICAO-KEMT|||||||||||||200|N|1|FM15|223|ICAO-KEMT|2.1|N|1|FM15|223|ICAO-KEMT|||||||||||||82|D||FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KEMT|1019.6||1|FM15|223|ICAO-KEMT|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|1|FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET048METAR KEMT 010247Z 20004KT 10SM CLR 14/11 A3011=|||FM15|223|ICAO-KEMT
USW00003165|EL MONTE EMSU|2018-01-01T03:45:00|2018|01|01|03|45|34.0833|-118.0333|90.2|13.0||1|FM15|223|ICAO-KEMT|10.0||1|FM15|223|ICAO-KEMT|||||||||||||190|N|1|FM15|223|ICAO-KEMT|1.5|N|1|FM15|223|ICAO-KEMT|||||||||||||82|D||FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|P|1|FM15|223|ICAO-KEMT|1020.0||1|FM15|223|ICAO-KEMT|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|1|FM15|223|ICAO-KEMT|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET048METAR KEMT 010345Z 19003KT 10SM CLR 13/10 A3012=|||FM15|223|ICAO-KEMT
USW00003165|EL MONTE EMSU|2018-01-01T15:45:00|2018|01|01|15|45|34.0833|-118.0333|90.2|7.0||5|FM15|343|747043-03165|4.0||5|FM15|343|747043-03165|1010.2||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||81|D||FM15|343|747043-03165|5.7|D||FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|747043-03165|1021.0||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET06901/01/18 07:45:02 METAR KEMT 011545Z 00000KT 10SM CLR 07/04 A3015 RMK|||FM15|343|747043-03165
USW00003165|EL MONTE EMSU|2018-01-01T16:45:00|2018|01|01|16|45|34.0833|-118.0333|90.2|12.0||5|FM15|343|747043-03165|4.0||5|FM15|343|747043-03165|1010.8||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||58|D||FM15|343|747043-03165|8.3|D||FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|747043-03165|1021.7||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET06901/01/18 08:45:02 METAR KEMT 011645Z 00000KT 10SM CLR 12/04 A3017 RMK|||FM15|343|747043-03165
USW00003165|EL MONTE EMSU|2018-01-01T17:45:00|2018|01|01|17|45|34.0833|-118.0333|90.2|15.0||5|FM15|343|747043-03165|3.0||5|FM15|343|747043-03165|1011.8||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||45|D||FM15|343|747043-03165|9.2|D||FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||16.093|N|5|FM15|343|747043-03165|1022.7||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET06901/01/18 09:45:02 METAR KEMT 011745Z 00000KT 10SM CLR 15/03 A3020 RMK|||FM15|343|747043-03165
USW00003165|EL MONTE EMSU|2018-01-01T18:47:00|2018|01|01|18|47|34.0833|-118.0333|90.2|17.0||5|FM15|343|747043-03165|7.0||5|FM15|343|747043-03165|1011.5||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||52|D||FM15|343|747043-03165|12.0|D||FM15|343|747043-03165|HZ:05||5|FM15|343|747043-03165|||||||||||||HZ:7||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||11.265|N|5|FM15|343|747043-03165|1022.4||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET07101/01/18 10:47:02 METAR KEMT 011847Z 00000KT 7SM HZ CLR 17/07 A3019 RMK|||FM15|343|747043-03165
USW00003165|EL MONTE EMSU|2018-01-01T19:45:00|2018|01|01|19|45|34.0833|-118.0333|90.2|19.0||5|FM15|343|747043-03165|3.0||5|FM15|343|747043-03165|1010.2||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||35|D||FM15|343|747043-03165|10.9|D||FM15|343|747043-03165|HZ:05||5|FM15|343|747043-03165|||||||||||||HZ:7||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||11.265|N|5|FM15|343|747043-03165|1021.0||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET07101/01/18 11:45:02 METAR KEMT 011945Z 00000KT 7SM HZ CLR 19/03 A3015 RMK|||FM15|343|747043-03165
USW00003165|EL MONTE EMSU|2018-01-01T20:45:00|2018|01|01|20|45|34.0833|-118.0333|90.2|20.0||5|FM15|343|747043-03165|4.0||5|FM15|343|747043-03165|1008.8||4|FM15|343|747043-03165|||||||999|C|9|FM15|343|747043-03165|0.0|C|5|FM15|343|747043-03165|||||||||||||35|D||FM15|343|747043-03165|11.8|D||FM15|343|747043-03165|HZ:05||5|FM15|343|747043-03165|||||||||||||HZ:7||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||11.265|N|5|FM15|343|747043-03165|1019.6||4|FM15|343|747043-03165|||||||00;;||1;|FM15|223|ICAO-KEMT|||||||22000|;N|5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||CLR:00;||5|FM15|343|747043-03165|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||MET07101/01/18 12:45:02 METAR KEMT 012045Z 00000KT 7SM HZ CLR 20/04 A3011 RMK|||FM15|343|747043-03165
